0	5
2.5E-6	9
5E-6	4
7.5E-6	6
1E-5	1
1.25E-5	3
1.5E-5	7
1.75E-5	9
2E-5	0
2.25E-5	6
2.5E-5	5
2.75E-5	13
3E-5	12
3.25E-5	14
3.5E-5	23
3.75E-5	21
4E-5	23
4.25E-5	28
4.5E-5	49
4.75E-5	53
5E-5	46
5.25E-5	62
5.5E-5	51
5.75E-5	45
6E-5	63
6.25E-5	86
6.5E-5	72
6.75E-5	106
7E-5	80
7.25E-5	88
7.5E-5	104
7.75E-5	98
8E-5	136
8.25E-5	124
8.5E-5	129
8.75E-5	142
9E-5	163
9.25E-5	150
9.5E-5	161
9.75E-5	176
1E-4	192
1.025E-4	194
1.05E-4	211
1.075E-4	188
1.1E-4	225
1.125E-4	242
1.15E-4	214
1.175E-4	257
1.2E-4	261
1.225E-4	300
1.25E-4	275
1.275E-4	319
1.3E-4	299
1.325E-4	318
1.35E-4	309
1.375E-4	330
1.4E-4	358
1.425E-4	355
1.45E-4	382
1.475E-4	410
1.5E-4	367
1.525E-4	403
1.55E-4	450
1.575E-4	470
1.6E-4	481
1.625E-4	466
1.65E-4	422
1.675E-4	474
1.7E-4	533
1.725E-4	534
1.75E-4	521
1.775E-4	492
1.8E-4	484
1.825E-4	538
1.85E-4	542
1.875E-4	558
1.9E-4	583
1.925E-4	631
1.95E-4	655
1.975E-4	629
2E-4	658
2.025E-4	675
2.05E-4	641
2.075E-4	629
2.1E-4	715
2.125E-4	690
2.15E-4	722
2.175E-4	789
2.2E-4	691
2.225E-4	783
2.25E-4	803
2.275E-4	811
2.3E-4	809
2.325E-4	830
2.35E-4	880
2.375E-4	854
2.4E-4	859
2.425E-4	888
2.45E-4	937
2.475E-4	984
2.5E-4	908
2.525E-4	904
2.55E-4	934
2.575E-4	905
2.6E-4	1014
2.625E-4	878
2.65E-4	943
2.675E-4	999
2.7E-4	986
2.725E-4	1064
2.75E-4	1082
2.775E-4	1073
2.8E-4	1079
2.825E-4	1082
2.85E-4	1119
2.875E-4	1119
